Disease,Group,Strategy,Augmenter,AUC_ROC,AUC_PR,Accuracy,Precision,Recall,Specificity,F1,Len Aug_x,AUC_no_aug,F1_no_aug
Venous Insufficiency,Group_1,G1_50,Aug_7,0.7879,0.2311,0.929032258,0,0,0.996539792,nan,1731,0.77232,0.171280024
Venous Insufficiency,Group_1,G1_50,Aug_8,0.7958,0.3205,0.935483871,1,0.047619048,1,0.090909091,1731,0.77232,0.171280024
Venous Insufficiency,Group_1,G1_50,Aug_9,0.8117,0.2925,0.932258065,0.5,0.047619048,0.996539792,0.086956522,1731,0.77232,0.171280024
Venous Insufficiency,Group_1,G1_50,Aug_10,0.8257,0.42,0.935483871,0.6,0.142857143,0.993079585,0.230769231,1731,0.77232,0.171280024
Venous Insufficiency,Group_1,G1_50,Aug_11,0.8173,0.4032,0.938709677,1,0.095238095,1,0.173913043,1731,0.77232,0.171280024
Venous Insufficiency,Group_1,G1_50,Aug_12,0.7606,0.2431,0.929032258,0,0,0.996539792,nan,1731,0.77232,0.171280024
Venous Insufficiency,Group_1,G1_50,Aug_13,0.8016,0.3033,0.932258065,nan,0,1,nan,1731,0.77232,0.171280024
Venous Insufficiency,Group_1,G1_50,Aug_14,0.7942,0.2821,0.929032258,0,0,0.996539792,nan,1731,0.77232,0.171280024
Venous Insufficiency,Group_1,G1_50,Aug_15,0.8049,0.2594,0.932258065,nan,0,1,nan,1731,0.77232,0.171280024
Venous Insufficiency,Group_1,G1_50,Aug_16,0.8166,0.3747,0.935483871,1,0.047619048,1,0.090909091,1731,0.77232,0.171280024
Venous Insufficiency,Group_1,G1_50,Aug_17,0.8206,0.4127,0.935483871,1,0.047619048,1,0.090909091,1731,0.77232,0.171280024
Venous Insufficiency,Group_1,G1_50,Aug_0,0.6792,0.197,0.925806452,0,0,0.993079585,nan,1731,0.77232,0.171280024
Venous Insufficiency,Group_1,G1_50,Aug_1,0.7065,0.3095,0.925806452,0.333333333,0.095238095,0.98615917,0.148148148,1731,0.77232,0.171280024
Venous Insufficiency,Group_1,G1_50,Aug_2,0.7023,0.2864,0.935483871,0.6,0.142857143,0.993079585,0.230769231,1731,0.77232,0.171280024
Venous Insufficiency,Group_1,G1_50,Aug_3,0.727,0.3522,0.941935484,0.714285714,0.238095238,0.993079585,0.357142857,1731,0.77232,0.171280024
Venous Insufficiency,Group_1,G1_50,Aug_4,0.7131,0.2774,0.932258065,0.5,0.238095238,0.982698962,0.322580645,1731,0.77232,0.171280024
Venous Insufficiency,Group_1,G1_50,Aug_5,0.7673,0.3731,0.935483871,0.571428571,0.19047619,0.989619377,0.285714286,1731,0.77232,0.171280024
Venous Insufficiency,Group_1,G1_50,Aug_6,0.7411,0.2976,0.925806452,0.333333333,0.095238095,0.98615917,0.148148148,1731,0.77232,0.171280024
Venous Insufficiency,Group_1,G1_50,Aug_7,0.7764,0.3032,0.929032258,0.4,0.095238095,0.989619377,0.153846154,1731,0.77232,0.171280024
Venous Insufficiency,Group_1,G1_50,Aug_8,0.6952,0.3433,0.94516129,0.75,0.285714286,0.993079585,0.413793103,1731,0.77232,0.171280024
Venous Insufficiency,Group_1,G1_50,Aug_9,0.7374,0.4065,0.941935484,0.8,0.19047619,0.996539792,0.307692308,1731,0.77232,0.171280024
Venous Insufficiency,Group_1,G1_50,Aug_10,0.7225,0.4182,0.94516129,0.7,0.333333333,0.989619377,0.451612903,1731,0.77232,0.171280024
Venous Insufficiency,Group_1,G1_50,Aug_11,0.7309,0.4234,0.948387097,0.857142857,0.285714286,0.996539792,0.428571429,1731,0.77232,0.171280024
Venous Insufficiency,Group_1,G1_50,Aug_12,0.7467,0.2849,0.935483871,0.6,0.142857143,0.993079585,0.230769231,1731,0.77232,0.171280024
Venous Insufficiency,Group_1,G1_50,Aug_13,0.766,0.3517,0.938709677,0.666666667,0.19047619,0.993079585,0.296296296,1731,0.77232,0.171280024
Venous Insufficiency,Group_1,G1_50,Aug_14,0.78,0.3541,0.938709677,1,0.095238095,1,0.173913043,1731,0.77232,0.171280024
Venous Insufficiency,Group_1,G1_50,Aug_15,0.7677,0.3422,0.935483871,0.571428571,0.19047619,0.989619377,0.285714286,1731,0.77232,0.171280024
Venous Insufficiency,Group_1,G1_50,Aug_16,0.7673,0.3434,0.938709677,0.666666667,0.19047619,0.993079585,0.296296296,1731,0.77232,0.171280024
Venous Insufficiency,Group_1,G1_50,Aug_17,0.7556,0.3421,0.929032258,0.444444444,0.19047619,0.982698962,0.266666667,1731,0.77232,0.171280024
Venous Insufficiency,Group_1,G1_50,Aug_0,0.7523,0.3148,0.925806452,0.375,0.142857143,0.982698962,0.206896552,1731,0.77232,0.171280024
Venous Insufficiency,Group_1,G1_50,Aug_1,0.7547,0.2883,0.929032258,0.428571429,0.142857143,0.98615917,0.214285714,1731,0.77232,0.171280024
Venous Insufficiency,Group_1,G1_50,Aug_2,0.7672,0.3068,0.932258065,0.5,0.238095238,0.982698962,0.322580645,1731,0.77232,0.171280024
Venous Insufficiency,Group_1,G1_50,Aug_3,0.7532,0.3483,0.938709677,0.6,0.285714286,0.98615917,0.387096774,1731,0.77232,0.171280024
Venous Insufficiency,Group_1,G1_50,Aug_4,0.7387,0.3138,0.932258065,0.5,0.142857143,0.989619377,0.222222222,1731,0.77232,0.171280024
Venous Insufficiency,Group_1,G1_50,Aug_5,0.765,0.3064,0.938709677,0.666666667,0.19047619,0.993079585,0.296296296,1731,0.77232,0.171280024
Venous Insufficiency,Group_1,G1_50,Aug_6,0.7749,0.3268,0.935483871,0.571428571,0.19047619,0.989619377,0.285714286,1731,0.77232,0.171280024
Venous Insufficiency,Group_1,G1_50,Aug_7,0.7825,0.3356,0.935483871,0.6,0.142857143,0.993079585,0.230769231,1731,0.77232,0.171280024
Venous Insufficiency,Group_1,G1_50,Aug_8,0.7489,0.3329,0.935483871,0.571428571,0.19047619,0.989619377,0.285714286,1731,0.77232,0.171280024
Venous Insufficiency,Group_1,G1_50,Aug_9,0.796,0.3722,0.941935484,0.8,0.19047619,0.996539792,0.307692308,1731,0.77232,0.171280024
Venous Insufficiency,Group_1,G1_50,Aug_10,0.7848,0.3235,0.938709677,0.666666667,0.19047619,0.993079585,0.296296296,1731,0.77232,0.171280024
Venous Insufficiency,Group_1,G1_50,Aug_11,0.8016,0.3504,0.941935484,0.8,0.19047619,0.996539792,0.307692308,1731,0.77232,0.171280024
Venous Insufficiency,Group_1,G1_50,Aug_12,0.7215,0.3375,0.941935484,1,0.142857143,1,0.25,1731,0.77232,0.171280024
Venous Insufficiency,Group_1,G1_50,Aug_13,0.7596,0.364,0.94516129,1,0.19047619,1,0.32,1731,0.77232,0.171280024
Venous Insufficiency,Group_1,G1_50,Aug_14,0.7767,0.3557,0.935483871,0.571428571,0.19047619,0.989619377,0.285714286,1731,0.77232,0.171280024
Venous Insufficiency,Group_1,G1_50,Aug_15,0.7454,0.3247,0.941935484,1,0.142857143,1,0.25,1731,0.77232,0.171280024
Venous Insufficiency,Group_1,G1_50,Aug_16,0.796,0.3499,0.932258065,0.5,0.142857143,0.989619377,0.222222222,1731,0.77232,0.171280024
Venous Insufficiency,Group_1,G1_50,Aug_17,0.7739,0.3395,0.935483871,0.571428571,0.19047619,0.989619377,0.285714286,1731,0.77232,0.171280024
Venous Insufficiency,Group_1,G1_50,Aug_0,0.7636,0.2688,0.932258065,0.5,0.095238095,0.993079585,0.16,1731,0.77232,0.171280024
Venous Insufficiency,Group_1,G1_50,Aug_1,0.7886,0.3303,0.935483871,0.666666667,0.095238095,0.996539792,0.166666667,1731,0.77232,0.171280024
Venous Insufficiency,Group_1,G1_50,Aug_2,0.786,0.2841,0.935483871,0.6,0.142857143,0.993079585,0.230769231,1731,0.77232,0.171280024
Venous Insufficiency,Group_1,G1_50,Aug_3,0.8054,0.4283,0.941935484,0.8,0.19047619,0.996539792,0.307692308,1731,0.77232,0.171280024
Venous Insufficiency,Group_1,G1_50,Aug_4,0.7827,0.2882,0.935483871,0.6,0.142857143,0.993079585,0.230769231,1731,0.77232,0.171280024
Venous Insufficiency,Group_1,G1_50,Aug_5,0.826,0.3807,0.938709677,0.666666667,0.19047619,0.993079585,0.296296296,1731,0.77232,0.171280024
Venous Insufficiency,Group_1,G1_50,Aug_6,0.7909,0.3164,0.935483871,0.666666667,0.095238095,0.996539792,0.166666667,1731,0.77232,0.171280024
Venous Insufficiency,Group_1,G1_50,Aug_7,0.7792,0.3182,0.935483871,0.666666667,0.095238095,0.996539792,0.166666667,1731,0.77232,0.171280024
Venous Insufficiency,Group_1,G1_50,Aug_8,0.8253,0.3755,0.935483871,0.6,0.142857143,0.993079585,0.230769231,1731,0.77232,0.171280024
Venous Insufficiency,Group_1,G1_50,Aug_9,0.8417,0.3756,0.932258065,0.5,0.095238095,0.993079585,0.16,1731,0.77232,0.171280024
Venous Insufficiency,Group_1,G1_50,Aug_10,0.8143,0.4079,0.941935484,0.636363636,0.333333333,0.98615917,0.4375,1731,0.77232,0.171280024
Venous Insufficiency,Group_1,G1_50,Aug_11,0.782,0.4446,0.94516129,0.833333333,0.238095238,0.996539792,0.37037037,1731,0.77232,0.171280024
Venous Insufficiency,Group_1,G1_50,Aug_12,0.8382,0.3563,0.935483871,0.666666667,0.095238095,0.996539792,0.166666667,1731,0.77232,0.171280024
Venous Insufficiency,Group_1,G1_50,Aug_13,0.8421,0.3998,0.935483871,0.666666667,0.095238095,0.996539792,0.166666667,1731,0.77232,0.171280024
Venous Insufficiency,Group_1,G1_50,Aug_14,0.8239,0.3894,0.935483871,0.666666667,0.095238095,0.996539792,0.166666667,1731,0.77232,0.171280024
Venous Insufficiency,Group_1,G1_50,Aug_15,0.8361,0.3777,0.932258065,0.5,0.095238095,0.993079585,0.16,1731,0.77232,0.171280024
Venous Insufficiency,Group_1,G1_50,Aug_16,0.8445,0.394,0.932258065,0.5,0.095238095,0.993079585,0.16,1731,0.77232,0.171280024
Venous Insufficiency,Group_1,G1_50,Aug_17,0.8566,0.3975,0.929032258,0.333333333,0.047619048,0.993079585,0.083333333,1731,0.77232,0.171280024
Venous Insufficiency,Group_1,G1_50,Aug_0,0.7431,0.4178,0.941935484,1,0.142857143,1,0.25,1731,0.77232,0.171280024
Venous Insufficiency,Group_1,G1_50,Aug_1,0.7278,0.4117,0.938709677,1,0.095238095,1,0.173913043,1731,0.77232,0.171280024
Venous Insufficiency,Group_1,G1_50,Aug_2,0.7194,0.4131,0.938709677,1,0.095238095,1,0.173913043,1731,0.77232,0.171280024
Venous Insufficiency,Group_1,G1_50,Aug_3,0.7904,0.4313,0.941935484,1,0.142857143,1,0.25,1731,0.77232,0.171280024
Venous Insufficiency,Group_1,G1_50,Aug_4,0.7309,0.3653,0.938709677,1,0.095238095,1,0.173913043,1731,0.77232,0.171280024
Venous Insufficiency,Group_1,G1_50,Aug_5,0.7893,0.3746,0.938709677,0.75,0.142857143,0.996539792,0.24,1731,0.77232,0.171280024
Venous Insufficiency,Group_1,G1_50,Aug_6,0.7682,0.3996,0.938709677,0.75,0.142857143,0.996539792,0.24,1731,0.77232,0.171280024
Venous Insufficiency,Group_1,G1_50,Aug_7,0.7907,0.4857,0.938709677,0.75,0.142857143,0.996539792,0.24,1731,0.77232,0.171280024
Venous Insufficiency,Group_1,G1_50,Aug_8,0.7402,0.3304,0.938709677,0.75,0.142857143,0.996539792,0.24,1731,0.77232,0.171280024
Venous Insufficiency,Group_1,G1_50,Aug_9,0.7514,0.3439,0.938709677,1,0.095238095,1,0.173913043,1731,0.77232,0.171280024
Venous Insufficiency,Group_1,G1_50,Aug_10,0.795,0.44,0.94516129,1,0.19047619,1,0.32,1731,0.77232,0.171280024
Venous Insufficiency,Group_1,G1_50,Aug_11,0.75,0.4034,0.941935484,1,0.142857143,1,0.25,1731,0.77232,0.171280024
Venous Insufficiency,Group_1,G1_50,Aug_12,0.7687,0.3696,0.938709677,1,0.095238095,1,0.173913043,1731,0.77232,0.171280024
Venous Insufficiency,Group_1,G1_50,Aug_13,0.8,0.3588,0.932258065,0.5,0.095238095,0.993079585,0.16,1731,0.77232,0.171280024
Venous Insufficiency,Group_1,G1_50,Aug_14,0.7916,0.3482,0.935483871,0.666666667,0.095238095,0.996539792,0.166666667,1731,0.77232,0.171280024
Venous Insufficiency,Group_1,G1_50,Aug_15,0.7921,0.3824,0.941935484,0.714285714,0.238095238,0.993079585,0.357142857,1731,0.77232,0.171280024
Venous Insufficiency,Group_1,G1_50,Aug_16,0.7957,0.2965,0.935483871,0.6,0.142857143,0.993079585,0.230769231,1731,0.77232,0.171280024
Venous Insufficiency,Group_1,G1_50,Aug_17,0.7454,0.3349,0.938709677,1,0.095238095,1,0.173913043,1731,0.77232,0.171280024
Venous Insufficiency,Group_1,G1_50,Aug_0,0.7972,0.3898,0.935483871,1,0.047619048,1,0.090909091,1731,0.77232,0.171280024
Venous Insufficiency,Group_1,G1_50,Aug_1,0.7598,0.4044,0.94516129,1,0.19047619,1,0.32,1731,0.77232,0.171280024
Venous Insufficiency,Group_1,G1_50,Aug_2,0.7591,0.4017,0.94516129,1,0.19047619,1,0.32,1731,0.77232,0.171280024
Venous Insufficiency,Group_1,G1_50,Aug_3,0.8051,0.4211,0.938709677,1,0.095238095,1,0.173913043,1731,0.77232,0.171280024
Venous Insufficiency,Group_1,G1_50,Aug_4,0.7441,0.3639,0.938709677,1,0.095238095,1,0.173913043,1731,0.77232,0.171280024
Venous Insufficiency,Group_1,G1_50,Aug_5,0.7944,0.3734,0.938709677,1,0.095238095,1,0.173913043,1731,0.77232,0.171280024
Venous Insufficiency,Group_1,G1_50,Aug_6,0.7695,0.396,0.948387097,0.857142857,0.285714286,0.996539792,0.428571429,1731,0.77232,0.171280024
Venous Insufficiency,Group_1,G1_50,Aug_7,0.766,0.3824,0.94516129,0.833333333,0.238095238,0.996539792,0.37037037,1731,0.77232,0.171280024
Venous Insufficiency,Group_1,G1_50,Aug_8,0.7594,0.3761,0.941935484,1,0.142857143,1,0.25,1731,0.77232,0.171280024
Venous Insufficiency,Group_1,G1_50,Aug_9,0.7792,0.4164,0.938709677,1,0.095238095,1,0.173913043,1731,0.77232,0.171280024
Venous Insufficiency,Group_1,G1_50,Aug_10,0.7466,0.4775,0.935483871,1,0.047619048,1,0.090909091,1731,0.77232,0.171280024
Venous Insufficiency,Group_1,G1_50,Aug_11,0.7751,0.4153,0.935483871,1,0.047619048,1,0.090909091,1731,0.77232,0.171280024
Venous Insufficiency,Group_1,G1_50,Aug_12,0.756,0.3741,0.938709677,1,0.095238095,1,0.173913043,1731,0.77232,0.171280024
Venous Insufficiency,Group_1,G1_50,Aug_13,0.8031,0.4861,0.941935484,1,0.142857143,1,0.25,1731,0.77232,0.171280024
Venous Insufficiency,Group_1,G1_50,Aug_14,0.7392,0.3979,0.941935484,1,0.142857143,1,0.25,1731,0.77232,0.171280024
Venous Insufficiency,Group_1,G1_50,Aug_15,0.783,0.4046,0.938709677,1,0.095238095,1,0.173913043,1731,0.77232,0.171280024
Venous Insufficiency,Group_1,G1_50,Aug_16,0.7889,0.4175,0.938709677,1,0.095238095,1,0.173913043,1731,0.77232,0.171280024
Venous Insufficiency,Group_1,G1_50,Aug_17,0.8158,0.4725,0.938709677,1,0.095238095,1,0.173913043,1731,0.77232,0.171280024
Venous Insufficiency,Group_1,G1_50,Aug_0,0.8247,0.4471,0.938709677,0.6,0.285714286,0.98615917,0.387096774,1731,0.77232,0.171280024
Venous Insufficiency,Group_1,G1_50,Aug_1,0.8405,0.4272,0.938709677,0.6,0.285714286,0.98615917,0.387096774,1731,0.77232,0.171280024
Venous Insufficiency,Group_1,G1_50,Aug_2,0.8304,0.4997,0.94516129,0.666666667,0.380952381,0.98615917,0.484848485,1731,0.77232,0.171280024
Venous Insufficiency,Group_1,G1_50,Aug_3,0.8583,0.5342,0.938709677,0.6,0.285714286,0.98615917,0.387096774,1731,0.77232,0.171280024
Venous Insufficiency,Group_1,G1_50,Aug_4,0.837,0.479,0.94516129,0.75,0.285714286,0.993079585,0.413793103,1731,0.77232,0.171280024
Venous Insufficiency,Group_1,G1_50,Aug_5,0.882,0.5755,0.94516129,0.833333333,0.238095238,0.996539792,0.37037037,1731,0.77232,0.171280024
Venous Insufficiency,Group_1,G1_50,Aug_6,0.8548,0.5324,0.94516129,0.833333333,0.238095238,0.996539792,0.37037037,1731,0.77232,0.171280024
Venous Insufficiency,Group_1,G1_50,Aug_7,0.8466,0.529,0.938709677,0.666666667,0.19047619,0.993079585,0.296296296,1731,0.77232,0.171280024
Venous Insufficiency,Group_1,G1_50,Aug_8,0.8631,0.509,0.94516129,0.833333333,0.238095238,0.996539792,0.37037037,1731,0.77232,0.171280024
Venous Insufficiency,Group_1,G1_50,Aug_9,0.8749,0.5416,0.941935484,0.714285714,0.238095238,0.993079585,0.357142857,1731,0.77232,0.171280024
Venous Insufficiency,Group_1,G1_50,Aug_10,0.8603,0.5451,0.941935484,0.615384615,0.380952381,0.982698962,0.470588235,1731,0.77232,0.171280024
Venous Insufficiency,Group_1,G1_50,Aug_11,0.8814,0.5268,0.94516129,0.75,0.285714286,0.993079585,0.413793103,1731,0.77232,0.171280024
Venous Insufficiency,Group_1,G1_50,Aug_12,0.8838,0.541,0.938709677,0.75,0.142857143,0.996539792,0.24,1731,0.77232,0.171280024
Venous Insufficiency,Group_1,G1_50,Aug_13,0.8942,0.4646,0.94516129,0.75,0.285714286,0.993079585,0.413793103,1731,0.77232,0.171280024
Venous Insufficiency,Group_1,G1_50,Aug_14,0.8913,0.4275,0.938709677,0.75,0.142857143,0.996539792,0.24,1731,0.77232,0.171280024
Venous Insufficiency,Group_1,G1_50,Aug_15,0.8545,0.4279,0.938709677,0.666666667,0.19047619,0.993079585,0.296296296,1731,0.77232,0.171280024
Venous Insufficiency,Group_1,G1_50,Aug_16,0.8695,0.4949,0.948387097,0.857142857,0.285714286,0.996539792,0.428571429,1731,0.77232,0.171280024
Venous Insufficiency,Group_1,G1_50,Aug_17,0.8634,0.5276,0.94516129,0.833333333,0.238095238,0.996539792,0.37037037,1731,0.77232,0.171280024
Venous Insufficiency,Group_1,G1_50,Aug_0,0.7739,0.2251,0.938709677,0.75,0.142857143,0.996539792,0.24,1731,0.77232,0.171280024
Venous Insufficiency,Group_1,G1_50,Aug_1,0.7785,0.2222,0.932258065,0.5,0.095238095,0.993079585,0.16,1731,0.77232,0.171280024
Venous Insufficiency,Group_1,G1_50,Aug_2,0.7825,0.1984,0.929032258,0.4,0.095238095,0.989619377,0.153846154,1731,0.77232,0.171280024
Venous Insufficiency,Group_1,G1_50,Aug_3,0.8199,0.2569,0.932258065,0.5,0.142857143,0.989619377,0.222222222,1731,0.77232,0.171280024
Venous Insufficiency,Group_1,G1_50,Aug_4,0.7899,0.2073,0.929032258,0.333333333,0.047619048,0.993079585,0.083333333,1731,0.77232,0.171280024
Venous Insufficiency,Group_1,G1_50,Aug_5,0.7942,0.2595,0.929032258,0.4,0.095238095,0.989619377,0.153846154,1731,0.77232,0.171280024
Venous Insufficiency,Group_1,G1_50,Aug_6,0.7944,0.2303,0.919354839,0.25,0.095238095,0.979238754,0.137931034,1731,0.77232,0.171280024
Venous Insufficiency,Group_1,G1_50,Aug_7,0.7316,0.1967,0.929032258,0.333333333,0.047619048,0.993079585,0.083333333,1731,0.77232,0.171280024
Venous Insufficiency,Group_1,G1_50,Aug_8,0.7861,0.2,0.929032258,0.4,0.095238095,0.989619377,0.153846154,1731,0.77232,0.171280024
Venous Insufficiency,Group_1,G1_50,Aug_9,0.8178,0.308,0.938709677,0.75,0.142857143,0.996539792,0.24,1731,0.77232,0.171280024
Venous Insufficiency,Group_1,G1_50,Aug_10,0.8064,0.267,0.935483871,0.6,0.142857143,0.993079585,0.230769231,1731,0.77232,0.171280024
Venous Insufficiency,Group_1,G1_50,Aug_11,0.797,0.2294,0.925806452,0.333333333,0.095238095,0.98615917,0.148148148,1731,0.77232,0.171280024
Venous Insufficiency,Group_1,G1_50,Aug_12,0.8057,0.2563,0.932258065,0.5,0.047619048,0.996539792,0.086956522,1731,0.77232,0.171280024
Venous Insufficiency,Group_1,G1_50,Aug_13,0.8038,0.2778,0.938709677,0.75,0.142857143,0.996539792,0.24,1731,0.77232,0.171280024
Venous Insufficiency,Group_1,G1_50,Aug_14,0.7833,0.23,0.929032258,0.4,0.095238095,0.989619377,0.153846154,1731,0.77232,0.171280024
Venous Insufficiency,Group_1,G1_50,Aug_15,0.7828,0.2231,0.929032258,0.4,0.095238095,0.989619377,0.153846154,1731,0.77232,0.171280024
Venous Insufficiency,Group_1,G1_50,Aug_16,0.8356,0.3009,0.932258065,0.5,0.095238095,0.993079585,0.16,1731,0.77232,0.171280024
Venous Insufficiency,Group_1,G1_50,Aug_17,0.8314,0.2631,0.932258065,0.5,0.095238095,0.993079585,0.16,1731,0.77232,0.171280024
Venous Insufficiency,Group_1,G1_50,Aug_0,0.7253,0.2992,0.935483871,0.666666667,0.095238095,0.996539792,0.166666667,1731,0.77232,0.171280024
Venous Insufficiency,Group_1,G1_50,Aug_1,0.7196,0.2992,0.932258065,0.5,0.095238095,0.993079585,0.16,1731,0.77232,0.171280024
Venous Insufficiency,Group_1,G1_50,Aug_2,0.6927,0.254,0.929032258,0.428571429,0.142857143,0.98615917,0.214285714,1731,0.77232,0.171280024
Venous Insufficiency,Group_1,G1_50,Aug_3,0.728,0.3393,0.938709677,0.75,0.142857143,0.996539792,0.24,1731,0.77232,0.171280024
Venous Insufficiency,Group_1,G1_50,Aug_4,0.6873,0.2833,0.935483871,0.6,0.142857143,0.993079585,0.230769231,1731,0.77232,0.171280024
Venous Insufficiency,Group_1,G1_50,Aug_5,0.7634,0.3195,0.935483871,0.666666667,0.095238095,0.996539792,0.166666667,1731,0.77232,0.171280024
Venous Insufficiency,Group_1,G1_50,Aug_6,0.7459,0.3115,0.935483871,0.6,0.142857143,0.993079585,0.230769231,1731,0.77232,0.171280024
Venous Insufficiency,Group_1,G1_50,Aug_7,0.7542,0.4101,0.941935484,1,0.142857143,1,0.25,1731,0.77232,0.171280024
Venous Insufficiency,Group_1,G1_50,Aug_8,0.7528,0.3948,0.938709677,0.666666667,0.19047619,0.993079585,0.296296296,1731,0.77232,0.171280024
Venous Insufficiency,Group_1,G1_50,Aug_9,0.7563,0.3798,0.935483871,0.666666667,0.095238095,0.996539792,0.166666667,1731,0.77232,0.171280024
Venous Insufficiency,Group_1,G1_50,Aug_10,0.7204,0.3746,0.938709677,0.666666667,0.19047619,0.993079585,0.296296296,1731,0.77232,0.171280024
Venous Insufficiency,Group_1,G1_50,Aug_11,0.7608,0.3397,0.935483871,0.666666667,0.095238095,0.996539792,0.166666667,1731,0.77232,0.171280024
Venous Insufficiency,Group_1,G1_50,Aug_12,0.7817,0.304,0.929032258,0.4,0.095238095,0.989619377,0.153846154,1731,0.77232,0.171280024
Venous Insufficiency,Group_1,G1_50,Aug_13,0.7523,0.2873,0.932258065,0.5,0.095238095,0.993079585,0.16,1731,0.77232,0.171280024
Venous Insufficiency,Group_1,G1_50,Aug_14,0.7696,0.3518,0.935483871,0.666666667,0.095238095,0.996539792,0.166666667,1731,0.77232,0.171280024
Venous Insufficiency,Group_1,G1_50,Aug_15,0.7514,0.2775,0.935483871,0.666666667,0.095238095,0.996539792,0.166666667,1731,0.77232,0.171280024
Venous Insufficiency,Group_1,G1_50,Aug_16,0.7609,0.3156,0.935483871,0.666666667,0.095238095,0.996539792,0.166666667,1731,0.77232,0.171280024
Venous Insufficiency,Group_1,G1_50,Aug_17,0.7575,0.3304,0.932258065,0.5,0.095238095,0.993079585,0.16,1731,0.77232,0.171280024
Venous Insufficiency,Group_1,G1_50,Aug_0,0.7354,0.2846,0.935483871,0.666666667,0.095238095,0.996539792,0.166666667,1731,0.77232,0.171280024
Venous Insufficiency,Group_1,G1_50,Aug_1,0.6971,0.243,0.935483871,0.666666667,0.095238095,0.996539792,0.166666667,1731,0.77232,0.171280024
Venous Insufficiency,Group_1,G1_50,Aug_2,0.7199,0.2409,0.932258065,0.5,0.047619048,0.996539792,0.086956522,1731,0.77232,0.171280024
Venous Insufficiency,Group_1,G1_50,Aug_3,0.7441,0.3733,0.938709677,0.75,0.142857143,0.996539792,0.24,1731,0.77232,0.171280024
Venous Insufficiency,Group_1,G1_50,Aug_4,0.7004,0.2862,0.932258065,0.5,0.142857143,0.989619377,0.222222222,1731,0.77232,0.171280024
Venous Insufficiency,Group_1,G1_50,Aug_5,0.7472,0.3434,0.938709677,1,0.095238095,1,0.173913043,1731,0.77232,0.171280024
Venous Insufficiency,Group_1,G1_50,Aug_6,0.7075,0.3571,0.941935484,1,0.142857143,1,0.25,1731,0.77232,0.171280024
Venous Insufficiency,Group_1,G1_50,Aug_7,0.7148,0.2956,0.938709677,1,0.095238095,1,0.173913043,1731,0.77232,0.171280024
Venous Insufficiency,Group_1,G1_50,Aug_8,0.7502,0.3152,0.935483871,0.666666667,0.095238095,0.996539792,0.166666667,1731,0.77232,0.171280024
Venous Insufficiency,Group_1,G1_50,Aug_9,0.7586,0.4119,0.941935484,1,0.142857143,1,0.25,1731,0.77232,0.171280024
Venous Insufficiency,Group_1,G1_50,Aug_10,0.7313,0.3438,0.935483871,0.571428571,0.19047619,0.989619377,0.285714286,1731,0.77232,0.171280024
Venous Insufficiency,Group_1,G1_50,Aug_11,0.7438,0.3847,0.941935484,1,0.142857143,1,0.25,1731,0.77232,0.171280024
Venous Insufficiency,Group_1,G1_50,Aug_12,0.7354,0.324,0.932258065,nan,0,1,nan,1731,0.77232,0.171280024
Venous Insufficiency,Group_1,G1_50,Aug_13,0.7502,0.3585,0.935483871,1,0.047619048,1,0.090909091,1731,0.77232,0.171280024
Venous Insufficiency,Group_1,G1_50,Aug_14,0.7125,0.278,0.935483871,1,0.047619048,1,0.090909091,1731,0.77232,0.171280024
Venous Insufficiency,Group_1,G1_50,Aug_15,0.7336,0.2837,0.935483871,1,0.047619048,1,0.090909091,1731,0.77232,0.171280024
Venous Insufficiency,Group_1,G1_50,Aug_16,0.771,0.3381,0.935483871,0.666666667,0.095238095,0.996539792,0.166666667,1731,0.77232,0.171280024
Venous Insufficiency,Group_1,G1_50,Aug_17,0.7491,0.3242,0.938709677,1,0.095238095,1,0.173913043,1731,0.77232,0.171280024
Asthma,Group_2,G2_50,Aug_0,0.8579,0.6908,0.916129032,0.857142857,0.43902439,0.988847584,0.580645161,1609,0.85635,0.49055327
Asthma,Group_2,G2_50,Aug_1,0.8992,0.7396,0.912903226,0.818181818,0.43902439,0.985130112,0.571428571,1609,0.85635,0.49055327
Asthma,Group_2,G2_50,Aug_2,0.885,0.7327,0.932258065,0.954545455,0.512195122,0.996282528,0.666666667,1609,0.85635,0.49055327
Asthma,Group_2,G2_50,Aug_3,0.913,0.7655,0.929032258,0.88,0.536585366,0.988847584,0.666666667,1609,0.85635,0.49055327
